ticker
AAPL
ABBV
ABNB
ABT
ACN
ADBE
ADP
AIG
AJG
AMAT
AMD
AMGN
AMZN
ASML
AVGO
AXP
AZN
BA
BABA
BAC
BBY
BHP
BKNG
BLK
BMY
BOLT
BP
BREA
BRK.A
BRK.B
BUD
BX
C
CAT
CB
CDNS
CELH
CI
CMCSA
CMG
CMI
COLL
COP
COST
CRM
CSCO
CVX
DE
DG
DHR
DIS
DPZ
DRI
ELV
ETN
FARM
FAST
FICO
FMX
FTNT
GE
GOOG
GOOGL
GS
GTLS
GWW
H
HD
HDB
HON
HSBC
HLT
IBM
INTC
INTU
IOT
ISRG
ITCI
JBHT
JNJ
JPM
KLAC
KO
LIN
LLY
LMT
LOW
LRCX
LYV
MA
MAR
MCD
MDT
META
MGY
MMC
MRK
MRVL
MS
MSFT
MU
MUFG
NEE
NFLX
NKE
NOW
NVDA
NVO
NVS
ORCL
OXY
PBR
PBR.A
PDD
PEP
PFE
PG
PGR
PLD
PLTR
PM
PRCT
PWR
QCOM
REGN
RIO
RTX
RY
SAP
SBUX
SCHW
SHEL
SNOW
SNY
SONY
SPGI
SUI
SYK
T
TCOM
TD
TJX
TM
TMO
TMUS
TSLA
TSM
TTE
TXN
UBER
UBS
UL
UNH
UNP
UPS
V
VEEV
VRTX
VZ
WFC
WMT
XOM
