Ticker,Date,Open,High,Low,Close,Volume,VolumeWeight,NumberOfTransactions
GOOGL,2023-03-07,94.12,95.955,94,94.25,34103265.0,94.7642,328384
GOOGL,2023-03-08,94.05,95.53,91.9,92.32,28813532.0,93.6378,315318
GOOGL,2023-03-09,92.17,92.79,90.395,90.63,35941046.0,91.3306,382178
GOOGL,2023-03-12,90.09,92.57,89.42,91.11,37335573.0,91.4871,406887
GOOGL,2023-03-13,92.56,94.36,92.44,93.97,35971014.0,93.5868,346286
GOOGL,2023-03-14,93.22,96.93,92.64,96.11,50622050.0,95.3094,479953
GOOGL,2023-03-15,96.2,101.19,95.5,100.32,63907656.0,99.5885,651145
GOOGL,2023-03-16,100.26,102.835,100.1,101.62,60510907.0,101.4094,499883
GOOGL,2023-03-19,100.12,101.75,99.87,101.22,32960440.0,100.971,356271
GOOGL,2023-03-20,101.25,105.1,101.22,104.92,41891479.0,103.8525,417682
GOOGL,2023-03-21,104.27,106.59,103.33,103.37,43427419.0,104.9423,475121
GOOGL,2023-03-22,105.06,106.3,104.46,105.6,40797769.0,105.606,428989
GOOGL,2023-03-23,104.99,105.49,103.84,105.44,30411043.0,104.9376,318007
GOOGL,2023-03-26,104.615,104.76,101.9273,102.46,31120864.0,103.1087,338738
GOOGL,2023-03-27,102.44,102.45,99.74,101.03,32057865.0,100.6156,315231
GOOGL,2023-03-28,102.28,102.49,100.65,101.39,28779572.0,101.414,303380
GOOGL,2023-03-29,100.91,101.155,99.78,100.89,33086183.0,100.5814,307213
GOOGL,2023-03-30,101.3,103.89,101.04,103.73,36863369.0,102.9819,319740
GOOGL,2023-04-02,102.39,104.53,101.93,104.36,25035399.0,103.5452,276477
GOOGL,2023-04-03,104.33,105.58,104.04,104.72,24420079.0,104.7764,264482
GOOGL,2023-04-04,105.78,106.1,103.66,104.47,28290503.0,104.4706,304591
GOOGL,2023-04-05,105.26,109.17,104.33,108.42,48711480.0,107.3402,438103
GOOGL,2023-04-09,106.98,107.59,105.12,106.44,27067355.0,106.2515,284367
GOOGL,2023-04-10,106.55,106.73,104.68,105.35,26311803.0,105.5012,283285
GOOGL,2023-04-11,106.58,106.75,104.34,104.64,24370274.0,105.1308,278816
GOOGL,2023-04-12,105.84,107.49,105.84,107.43,24843579.0,106.9537,259081
GOOGL,2023-04-13,106.89,108.94,106.84,108.87,26578002.0,108.1096,275240
GOOGL,2023-04-16,104.658,106.16,104.52,105.97,37571218.0,105.3818,412779
GOOGL,2023-04-17,106.49,106.54,104.07,104.5,26596445.0,105.0297,287842
GOOGL,2023-04-18,103.58,104.98,103.07,104.18,20905684.0,104.1429,231469
GOOGL,2023-04-19,103.91,106.25,103.8684,105.29,27820794.0,105.1439,292016
GOOGL,2023-04-20,105.47,106,104.78,105.41,25800082.0,105.3463,269134
GOOGL,2023-04-23,105.49,106.63,104.7,105.97,23542829.0,105.891,257295
GOOGL,2023-04-24,105.825,106.69,103.84,103.85,46664104.0,105.3001,451666
GOOGL,2023-04-25,104.92,106.35,102.63,103.71,53347541.0,104.2998,512841
GOOGL,2023-04-26,104.45,108.37,103.54,107.59,50089187.0,107.0912,454463
GOOGL,2023-04-27,107.04,107.35,105.09,107.34,36139847.0,106.6966,332382
GOOGL,2023-04-30,106.84,107.99,106.82,107.2,26681680.0,107.3023,275014
GOOGL,2023-05-01,107.14,107.2,103.71,105.32,30997245.0,105.2795,291368
GOOGL,2023-05-02,105.53,107.49,104.96,105.41,21795405.0,105.93,263704
GOOGL,2023-05-03,105.485,105.6,103.97,104.69,23419506.0,104.8206,270372
GOOGL,2023-05-04,104.82,105.88,104.11,105.57,26639254.0,105.1334,263254
GOOGL,2023-05-07,105.18,107.96,105.16,107.77,26477845.0,107.1688,274830
GOOGL,2023-05-08,108.39,110.15,107.19,107.35,36360141.0,108.4601,380333
GOOGL,2023-05-09,107.97,112.94,107.93,111.75,63137967.0,110.6602,644818
GOOGL,2023-05-10,115.395,117.92,114.41,116.57,78895029.0,116.7094,820239
GOOGL,2023-05-11,116.68,118.03,116.11,117.51,41102330.0,117.0558,449679
GOOGL,2023-05-14,116.11,118.48,116.01,116.51,36265765.0,116.9817,394410
GOOGL,2023-05-15,116.49,120.75,116.43,119.51,45035558.0,119.3351,439545
GOOGL,2023-05-16,119.61,121.67,118.89,120.84,33323588.0,120.3427,316015
GOOGL,2023-05-17,120.95,123.31,120.83,122.83,35234233.0,122.3522,345265
GOOGL,2023-05-18,123.55,125.97,122.15,122.76,41353445.0,123.3535,397585
GOOGL,2023-05-21,122.94,126.43,122.74,125.05,35253034.0,125.2011,343443
GOOGL,2023-05-22,124.16,124.625,122.2104,122.56,34046251.0,123.3122,354069
GOOGL,2023-05-23,121.12,121.91,119.86,120.9,34182635.0,120.8865,367783
GOOGL,2023-05-24,124.52,125.32,121.96,123.48,42316986.0,123.645,426170
GOOGL,2023-05-25,123.17,125.26,122.45,124.61,35635937.0,124.4487,346236
GOOGL,2023-05-29,125.37,125.53,122.02,122.04,2095431.0,123.917,34442
GOOGL,2023-05-30,122.75,124.0601,122.5,122.87,37276787.0,123.0389,302028
GOOGL,2023-05-31,122.815,124.42,122.62,123.72,30772683.0,123.3956,319579
GOOGL,2023-06-01,123.99,126.15,123.76,124.67,26980147.0,124.8133,293634
GOOGL,2023-06-04,124.01,127.43,123.84,126.01,32305531.0,126.2297,324258
GOOGL,2023-06-05,126.01,128.29,125.36,127.31,26638295.0,127.2259,287126
GOOGL,2023-06-06,126.97,129.04,122.12,122.5,52538986.0,123.8273,450250
GOOGL,2023-06-07,122.225,123.225,121.24,122.14,29389167.0,122.2448,318777
GOOGL,2023-06-08,122.25,123.755,121.91,122.23,23656819.0,122.6821,269516
GOOGL,2023-06-11,122.785,124.05,121.66,123.64,28338743.0,122.9636,290723
GOOGL,2023-06-12,124.98,125.16,123.18,123.83,22278313.0,123.986,263336
GOOGL,2023-06-13,123.1,124.05,121.45,123.67,30592297.0,123.1685,338046
GOOGL,2023-06-14,123.14,125.46,122.4,125.09,35146268.0,124.3229,329746
GOOGL,2023-06-15,125.93,126.108,123.28,123.53,45535553.0,124.2631,290638
GOOGL,2023-06-19,122.93,124.57,122.14,123.1,26097492.0,123.1196,283414
GOOGL,2023-06-20,122.4,122.66,120.1,120.55,30306336.0,120.9343,306075
GOOGL,2023-06-21,120,123.24,118.83,123.15,26952246.0,121.5226,309735
GOOGL,2023-06-22,121.38,122.7879,121.06,122.34,34913637.0,122.2015,267327
GOOGL,2023-06-25,120.76,122,118.265,118.34,33969897.0,119.4698,350404
GOOGL,2023-06-26,117.08,119.08,116.1,118.33,39535900.0,117.8587,404020
GOOGL,2023-06-27,117.09,120.39,116.85,120.18,27074649.0,119.3973,309738
GOOGL,2023-06-28,119.24,120.06,118.295,119.1,24090902.0,119.0621,266677
GOOGL,2023-06-29,120.17,121.08,119.69,119.7,29532241.0,120.1879,287759
GOOGL,2023-07-02,119.24,120.19,118.8182,119.9,14467850.0,119.5015,210871
GOOGL,2023-07-04,119.24,122.61,119.23,121.75,27508009.0,121.6665,302598
GOOGL,2023-07-05,119.795,120.3,118.4,120.11,24772501.0,119.6263,264976
GOOGL,2023-07-06,120.1,121.05,119.4,119.48,21709549.0,120.0861,255712
