Ticker,Date,Open,High,Low,Close,Volume,VolumeWeight,NumberOfTransactions
CPB,2023-03-07,52.84,53.53,52.16,53.14,5360332.0,52.9002,55569
CPB,2023-03-08,53.41,53.59,52.26,52.33,2939959.0,52.6963,34204
CPB,2023-03-09,52.64,52.97,52.295,52.51,2612914.0,52.5484,33500
CPB,2023-03-12,52.25,54.07,52.25,53.28,2421734.0,53.2734,34206
CPB,2023-03-13,53.45,53.905,53.13,53.77,2889672.0,53.5407,34596
CPB,2023-03-14,53.61,54.56,53.26,54.34,2534256.0,54.1352,33190
CPB,2023-03-15,54.27,54.52,53.6,54.06,2648198.0,54.0333,29932
CPB,2023-03-16,54.2,54.25,53.1,53.38,4545220.0,53.4968,30569
CPB,2023-03-19,53.49,54.55,53.47,54.08,2404488.0,54.1606,26955
CPB,2023-03-20,54.23,54.36,53.61,54.08,1714613.0,53.9797,22163
CPB,2023-03-21,54.23,54.54,53.54,53.59,1624094.0,53.9736,22194
CPB,2023-03-22,53.5,53.84,53.33,53.5,1821121.0,53.5607,23172
CPB,2023-03-23,53.58,54.69,53.54,54.54,1817906.0,54.3683,24290
CPB,2023-03-26,54.99,55.24,54.61,54.69,1638483.0,54.8372,23250
CPB,2023-03-27,54.88,55.185,54.67,54.75,1335998.0,54.8151,19361
CPB,2023-03-28,54.8,55.1,54.51,54.62,1649486.0,54.768,20544
CPB,2023-03-29,54.44,54.57,54.01,54.4,1902218.0,54.3469,21151
CPB,2023-03-30,54.53,55.025,54.42,54.98,1979700.0,54.8145,23702
CPB,2023-04-02,55.22,55.335,54.81,55.15,1858039.0,55.1379,23447
CPB,2023-04-03,55.21,55.44,54.515,54.98,1885102.0,54.86,22683
CPB,2023-04-04,54.89,55.665,54.89,55.56,2138462.0,55.4865,29179
CPB,2023-04-05,55.565,56.04,55.36,55.47,1532888.0,55.5114,21627
CPB,2023-04-09,55.47,55.485,54.925,55.36,1372315.0,55.2752,18516
CPB,2023-04-10,55.36,55.88,55.25,55.79,1746212.0,55.6947,20807
CPB,2023-04-11,55.26,55.54,55.01,55.36,1710489.0,55.3285,19840
CPB,2023-04-12,55.22,55.34,54.74,55.32,1851869.0,55.134,22539
CPB,2023-04-13,55.14,55.36,54.65,54.78,1117906.0,54.8957,14724
CPB,2023-04-16,55.03,55.265,54.84,55.21,1161872.0,55.1375,14309
CPB,2023-04-17,55.02,55.16,54.73,55.12,1353129.0,55.0173,18087
CPB,2023-04-18,55.36,55.52,54.09,54.23,3019455.0,54.4469,37207
CPB,2023-04-19,54.35,54.49,53.97,54.38,2221821.0,54.2259,28571
CPB,2023-04-20,54.73,54.88,53.55,53.67,2372789.0,53.8475,27843
CPB,2023-04-23,53.53,53.815,53.2,53.49,2091626.0,53.4995,25496
CPB,2023-04-24,53.59,54.68,53.5,54.67,2015838.0,54.4035,23962
CPB,2023-04-25,54.08,54.835,54.08,54.54,1635428.0,54.5814,21964
CPB,2023-04-26,54.38,54.99,54.235,54.98,1609857.0,54.728,22857
CPB,2023-04-27,55,55.14,54.17,54.3,1947255.0,54.3883,24429
CPB,2023-04-30,54.47,54.795,54.335,54.63,1964046.0,54.5834,24389
CPB,2023-05-01,54.59,54.73,54.12,54.55,1665399.0,54.4626,23269
