ticker,date,open,high,low,close,volume,volume_weight,number_of_transactions
NVDA,2024-03-21 03:00:00,916.09,916.09,914.49,915,6064,914.9532,325
NVDA,2024-03-21 03:01:00,915.77,916.85,915.77,915.84,5564,916.3045,246
NVDA,2024-03-21 03:02:00,915.6,915.6,914.8,914.8,2459,915.0518,162
NVDA,2024-03-21 03:04:00,915.5,915.5,915,915,5756,914.9581,152
NVDA,2024-03-21 03:05:00,914.15,914.15,912,912,6843,912.8429,411
NVDA,2024-03-21 03:06:00,911.67,913,911,913,5494,911.9576,168
NVDA,2024-03-21 03:07:00,912.8,914,912.8,914,2839,913.3246,111
NVDA,2024-03-21 03:09:00,914.28,914.28,913.91,913.91,1737,914.0989,101
NVDA,2024-03-21 03:10:00,913.5,913.5,913.5,913.5,1937,913.6727,115
NVDA,2024-03-21 03:11:00,913.5,913.5,913,913,2800,912.8148,131
NVDA,2024-03-21 03:12:00,912.5,912.5,911.56,912,4074,912.0804,158
NVDA,2024-03-21 03:13:00,911.6,912.34,911.03,912.34,3987,911.7626,177
NVDA,2024-03-21 03:14:00,912.84,913.03,912.12,913,2827,912.7861,78
NVDA,2024-03-21 03:16:00,912.72,913,912.72,913,1886,912.9957,84
NVDA,2024-03-21 03:17:00,913.28,913.28,913,913,972,913.2163,51
NVDA,2024-03-21 03:18:00,913.54,913.77,913.48,913.77,2527,913.5423,101
NVDA,2024-03-21 03:21:00,913.85,914,913.8,913.8,2085,913.8345,79
NVDA,2024-03-21 03:22:00,913.82,913.82,913.82,913.82,1020,913.8149,70
NVDA,2024-03-21 03:23:00,913.9,913.9,913.2,913.2,3800,913.6001,97
NVDA,2024-03-21 03:24:00,913.26,913.29,912.97,913.02,4979,913.1557,141
NVDA,2024-03-21 03:25:00,913.45,913.5,913.22,913.22,1501,913.3237,89
NVDA,2024-03-21 03:26:00,913.53,913.53,913.3,913.4,1377,913.3539,63
NVDA,2024-03-21 03:27:00,913.4,913.69,913.4,913.69,1723,913.5649,53
NVDA,2024-03-21 03:29:00,913.5,913.73,913.5,913.73,803,913.6524,45
NVDA,2024-03-21 03:30:00,913.5,913.5,912.72,912.72,5238,913.2032,100
NVDA,2024-03-21 03:31:00,913.49,913.5,913.49,913.5,884,913.4117,40
NVDA,2024-03-21 03:32:00,913.3,913.3,913.3,913.3,762,913.423,39
NVDA,2024-03-21 03:33:00,913,913,912.73,912.99,1715,912.9037,57
NVDA,2024-03-21 03:34:00,913.7,913.7,913.5,913.5,1007,913.5399,40
NVDA,2024-03-21 03:35:00,913.94,914,913.94,914,2163,913.9228,77
NVDA,2024-03-21 03:37:00,914,914,914,914,1043,913.9439,33
NVDA,2024-03-21 03:38:00,913.94,913.94,913.94,913.94,498,914.0809,35
NVDA,2024-03-21 03:39:00,914.04,914.04,914,914,922,913.9807,49
NVDA,2024-03-21 03:40:00,913.87,913.87,913.87,913.87,890,913.8325,41
NVDA,2024-03-21 03:41:00,913.75,913.75,913.45,913.45,1962,913.6814,71
NVDA,2024-03-21 03:43:00,913.3,913.38,913.05,913.05,5372,913.2814,87
NVDA,2024-03-21 03:45:00,913.47,913.47,913.47,913.47,817,913.6588,34
