Ticker,Date,Open,High,Low,Close,Volume,VolumeWeight,NumberOfTransactions
ALTO,2022-08-23,4.79,4.93,4.735,4.85,814951,4.8267,6238
ALTO,2022-08-24,4.91,4.93,4.7,4.84,912498,4.7943,9356
ALTO,2022-08-25,4.84,4.895,4.59,4.63,795758,4.6641,7493
ALTO,2022-08-28,4.59,4.75,4.59,4.65,705334,4.6785,5237
ALTO,2022-08-29,4.585,4.62,4.13,4.285,1482719.0,4.273,9930
ALTO,2022-08-30,4.21,4.42,4.105,4.32,1608309.0,4.2792,9919
ALTO,2022-08-31,4.18,4.22,3.99,4.08,1530237.0,4.0519,12057
ALTO,2022-09-01,4.22,4.27,3.97,4.03,1548028.0,4.0228,11584
ALTO,2022-09-05,4.01,4.05,3.84,3.85,2169408.0,3.8875,15912
ALTO,2022-09-06,3.79,3.84,3.7264,3.84,1663016.0,3.7944,12189
ALTO,2022-09-07,3.86,4,3.81,3.97,1884533.0,3.9032,13706
ALTO,2022-09-08,4.05,4.06,3.95,3.99,1416203.0,3.9994,8547
ALTO,2022-09-11,4.17,4.275,4.05,4.23,3920319.0,4.1693,24944
ALTO,2022-09-12,4.13,4.15,3.93,4.01,3384995.0,4.0046,21535
ALTO,2022-09-13,4.02,4.05,3.73,3.92,3615785.0,3.8719,21127
ALTO,2022-09-14,3.88,3.92,3.77,3.82,3282594.0,3.8292,21477
ALTO,2022-09-15,3.78,3.94,3.66,3.92,19890706.0,3.8994,22010
ALTO,2022-09-18,3.84,4.26,3.84,4.22,2712840.0,4.163,15111
ALTO,2022-09-19,4.2,4.22,4.05,4.09,1341711.0,4.0946,8982
ALTO,2022-09-20,4.12,4.28,4.07,4.09,1177013.0,4.1641,6998
ALTO,2022-09-21,4.13,4.18,4.08,4.12,1035115.0,4.1253,7160
ALTO,2022-09-22,3.98,3.98,3.705,3.76,1409773.0,3.7781,9062
ALTO,2022-09-25,3.73,3.86,3.625,3.64,1189716.0,3.6958,7191
ALTO,2022-09-26,3.7,3.79,3.63,3.67,1143910.0,3.6887,9307
ALTO,2022-09-27,3.68,3.96,3.68,3.9,1046748.0,3.8864,5283
ALTO,2022-09-28,3.84,3.85,3.67,3.72,701792,3.7204,5404
ALTO,2022-09-29,3.69,3.8,3.64,3.64,954810,3.7149,6370
ALTO,2022-10-02,3.78,3.91,3.7056,3.85,916230,3.8337,7712
ALTO,2022-10-03,3.96,3.97,3.78,3.89,1452881.0,3.8652,8100
ALTO,2022-10-04,3.84,3.92,3.74,3.92,748032,3.8463,7443
ALTO,2022-10-05,3.86,3.99,3.76,3.81,597140,3.8516,4806
