Ticker,Date,Open,High,Low,Close,Volume,VolumeWeight,NumberOfTransactions
MSFT,2024-03-21 03:02:00,428.99,428.99,428.99,428.99,1944,428.8497,89
MSFT,2024-03-21 03:03:00,428.6,428.6,428.6,428.6,437,428.7267,14
MSFT,2024-03-21 03:04:00,428.6,428.6,428.6,428.6,1498,428.704,52
MSFT,2024-03-21 03:05:00,428.6,428.6,428.6,428.6,440,428.5885,18
MSFT,2024-03-21 03:06:00,428.48,428.48,428.47,428.47,689,428.4594,25
MSFT,2024-03-21 03:07:00,428.49,428.49,428.49,428.49,1044,428.521,37
MSFT,2024-03-21 03:08:00,428.5,428.5,428.49,428.49,690,428.5048,22
MSFT,2024-03-21 03:09:00,428.58,428.58,428.58,428.58,370,428.5982,22
MSFT,2024-03-21 03:11:00,428.65,428.65,428,428,2608,428.31,101
MSFT,2024-03-21 03:12:00,428.03,428.03,428.03,428.03,466,428.0359,12
MSFT,2024-03-21 03:20:00,428.48,428.51,428.48,428.51,491,428.4743,29
MSFT,2024-03-21 03:23:00,428.2,428.2,428.2,428.2,469,428.208,15
MSFT,2024-03-21 03:25:00,428.2,428.34,428.2,428.34,587,428.2071,19
MSFT,2024-03-21 03:30:00,428.02,428.02,428.02,428.02,1437,428.0348,84
MSFT,2024-03-21 03:31:00,428.01,428.01,428.01,428.01,202,428.0193,7
MSFT,2024-03-21 03:32:00,428.1,428.1,427.94,427.94,576,428.0029,24
MSFT,2024-03-21 03:33:00,427.71,427.71,427.71,427.71,667,427.7166,34
MSFT,2024-03-21 03:34:00,427.8,427.8,427.8,427.8,695,427.7873,28
MSFT,2024-03-21 03:35:00,427.79,427.8,427.79,427.8,206,427.7922,4
MSFT,2024-03-21 03:43:00,427.6,427.6,427.6,427.6,1810,427.5983,36
MSFT,2024-03-21 03:44:00,427.51,427.51,427.51,427.51,499,427.5125,9
MSFT,2024-03-21 03:47:00,427.86,427.86,427.86,427.86,291,427.8654,14
MSFT,2024-03-21 04:05:00,427.93,427.93,427.9,427.9,733,427.9222,24
MSFT,2024-03-21 04:06:00,427.73,427.73,427.73,427.73,727,427.7418,26
MSFT,2024-03-21 04:10:00,427.9,427.9,427.9,427.9,227,427.9058,8
MSFT,2024-03-21 04:19:00,427.9,428.1,427.9,427.94,2854,427.9876,98
MSFT,2024-03-21 04:25:00,427.8,427.8,427.8,427.8,1340,427.8235,57
MSFT,2024-03-21 04:26:00,427.81,428.03,427.81,428.03,550,427.9324,12
MSFT,2024-03-21 04:33:00,427.83,427.84,427.8,427.84,2008,427.7783,97
