ticker,date,open,high,low,close,volume,volumeWeight,number_of_transactions
MUFG,2024-03-31,9.97,9.99,9.87,9.98,2412464.0,9.9501,13750
MUFG,2024-04-01,9.86,10.0,9.85,9.94,3396140.0,9.9447,12839
MUFG,2024-04-02,10.0,10.09,9.98,10.06,1929709.0,10.0619,8561
MUFG,2024-04-03,10.21,10.27,10.1,10.1,2695316.0,10.1843,8918
MUFG,2024-04-04,10.07,10.155,10.05,10.12,2275771.0,10.1156,8117
NEE,2024-03-31,63.91,64.045,62.76,63.38,13175188.0,63.2516,126881
NEE,2024-04-01,63.27,63.34,62.3557,62.88,9905331.0,62.8254,93335
NEE,2024-04-02,62.69,62.99,61.855,62.55,10551443.0,62.5857,87553
NEE,2024-04-03,63.35,63.975,62.97,63.73,10690083.0,63.6395,101585
NEE,2024-04-04,63.05,64.355,62.9,64.18,10278085.0,63.9236,104342
NFLX,2024-03-31,608.0,615.11,605.571,614.31,2115925.0,611.4022,82606
NFLX,2024-04-01,611.0,615.03,605.5101,614.21,2029217.0,611.2384,72422
NFLX,2024-04-02,612.745,630.41,611.5,630.08,2931231.0,626.016,96201
NFLX,2024-04-03,633.21,638.0,616.58,617.14,3061629.0,626.5112,95569
NFLX,2024-04-04,624.92,637.91,622.71,636.18,3377842.0,633.6126,107085
NKE,2024-03-31,93.81,93.92,91.691,92.56,10353712.0,92.3503,132174
NKE,2024-04-01,91.76,91.9,90.635,90.95,11107332.0,91.2153,125180
NKE,2024-04-02,91.01,91.44,90.28,90.33,8863598.0,90.6741,107693
NKE,2024-04-03,90.95,91.05,88.89,89.07,12110259.0,89.7332,145844
NKE,2024-04-04,89.15,90.25,88.8,88.84,9716682.0,89.2473,109063
NOW,2024-03-31,763.99,773.0899,759.07,768.37,716383.0,765.8867,28788
NOW,2024-04-01,755.09,759.66,748.23,757.0,769141.0,755.5547,33253
NOW,2024-04-02,752.5,764.6963,751.5,759.16,563292.0,759.5846,26138
NOW,2024-04-03,768.4,782.25,757.42,757.55,1021371.0,769.4782,39681
NOW,2024-04-04,758.43,791.88,758.43,783.5,1286436.0,780.8309,44540
NVDA,2024-03-31,902.99,922.25,892.04,903.63,45194149.0,905.1506,872234
NVDA,2024-04-01,884.48,900.94,876.2,894.52,43254505.0,889.6058,838078
NVDA,2024-04-02,884.84,903.74,884.0,889.64,36940205.0,895.4629,698935
NVDA,2024-04-03,904.06,906.3399,858.8,859.05,43471542.0,883.5065,892804
NVDA,2024-04-04,868.66,884.81,859.26,880.08,39958446.0,875.8423,788316
NVO,2024-03-31,129.11,129.11,127.15,127.55,3065147.0,127.766,50601
NVO,2024-04-01,125.05,126.68,124.08,126.46,4322447.0,125.6814,67160
NVO,2024-04-02,125.38,128.13,125.38,126.99,3616445.0,127.0434,57617
NVO,2024-04-03,126.9,127.4799,123.77,123.96,4006827.0,125.387,63730
NVO,2024-04-04,124.67,126.17,124.6,125.86,4997816.0,125.7035,51631
NVS,2024-03-31,96.83,97.055,95.445,95.87,1258616.0,95.8135,19380
NVS,2024-04-01,94.64,94.64,93.92,94.41,1468622.0,94.398,23635
NVS,2024-04-02,94.45,94.88,94.175,94.37,1168904.0,94.5211,19458
NVS,2024-04-03,97.25,98.205,96.54,96.89,2544694.0,97.2696,35301
NVS,2024-04-04,95.3,95.93,95.13,95.79,1916901.0,95.7,25326
ORCL,2024-03-31,125.54,126.272,124.56,125.48,4133571.0,125.3053,60849
ORCL,2024-04-01,124.51,124.93,123.43,124.34,4862415.0,124.1702,63191
ORCL,2024-04-02,124.26,126.405,124.06,126.24,7429977.0,125.7328,73153
ORCL,2024-04-03,127.6,127.99,124.03,124.19,7588298.0,125.493,84378
ORCL,2024-04-04,124.42,125.995,124.14,124.9,4899499.0,125.0561,64930
OXY,2024-04-02,67.59,67.88,67.045,67.71,8505861.0,67.5809,87574
OXY,2024-04-03,67.71,68.14,67.22,67.63,7475681.0,67.7012,75164
OXY,2024-04-04,68.0,69.58,67.56,69.25,12365326.0,68.8267,114296
PBR,2024-03-31,15.22,15.26,15.05,15.22,15176984.0,15.149,44916
PBR,2024-04-01,15.39,15.66,15.37,15.63,20988893.0,15.5353,56280
PBR,2024-04-02,15.56,15.68,15.39,15.59,15800815.0,15.5264,50363
PBR,2024-04-03,15.82,16.27,15.35,15.52,62785647.0,15.8464,211419
PBR,2024-04-04,15.16,15.58,15.125,15.49,23338262.0,15.3742,64065
PBR.A,2024-03-31,14.87,14.89,14.725,14.89,4201033.0,14.8211,19056
PBR.A,2024-04-01,15.0,15.285,14.98,15.28,5550170.0,15.1362,22988
PBR.A,2024-04-02,15.19,15.31,15.06,15.24,4368662.0,15.1891,22412
PBR.A,2024-04-03,15.53,15.715,14.88,15.03,19133065.0,15.3211,74973
PBR.A,2024-04-04,14.84,15.22,14.79,15.08,7082249.0,14.9967,33883
PDD,2024-03-31,117.9,121.36,117.23,119.16,6163332.0,119.6029,80664
PDD,2024-04-01,119.13,119.17,116.57,118.24,4791592.0,118.1405,55766
PDD,2024-04-02,117.51,119.89,117.06,119.52,3668989.0,119.0951,52594
PDD,2024-04-03,120.1,120.73,117.4,117.47,4876938.0,118.5389,52670
PDD,2024-04-04,117.9,118.1344,116.17,117.87,8614228.0,117.6963,47057
PEP,2024-03-31,175.57,176.23,172.65,172.98,4815366.0,173.4208,72973
PEP,2024-04-01,172.94,173.87,171.36,171.44,5158492.0,171.956,67803
PEP,2024-04-02,170.0,170.92,168.7,169.68,5828024.0,169.9962,84295
PEP,2024-04-03,170.92,171.78,169.33,169.65,5422567.0,170.2537,76904
PEP,2024-04-04,169.4,169.97,168.065,169.14,4412390.0,169.185,78687
PFE,2024-03-31,27.76,27.87,27.575,27.72,26596621.0,27.7004,139619
PFE,2024-04-01,27.57,27.75,27.41,27.55,32451485.0,27.5796,135392
PFE,2024-04-02,27.51,27.75,27.2,27.22,36828630.0,27.3346,157123
PFE,2024-04-03,27.31,27.4,26.64,26.65,41922711.0,26.9272,170038
PFE,2024-04-04,26.56,26.7,26.35,26.66,39880542.0,26.5376,161304
PG,2024-03-31,161.78,162.07,159.8,160.58,5971857.0,160.5725,80607
PG,2024-04-01,159.64,160.71,159.64,160.57,6771395.0,160.4179,77036
PG,2024-04-02,160.63,160.88,155.68,156.15,9601812.0,156.7096,127966
PG,2024-04-03,156.88,157.08,155.41,155.45,6801662.0,156.0041,81476
PG,2024-04-04,155.29,157.06,154.69,156.1,5121197.0,156.0727,84603
PGR,2024-03-31,207.19,210.05,205.92,209.95,2324259.0,209.0711,35594
PGR,2024-04-01,209.96,210.71,208.9506,210.03,1919201.0,209.8928,33526
PGR,2024-04-02,210.29,211.745,209.595,210.77,2526869.0,210.8704,37859
PGR,2024-04-03,211.2,212.24,208.3663,209.24,2581398.0,209.9401,38339
PGR,2024-04-04,210.24,212.045,209.28,211.0,3036045.0,211.0576,37799
PLD,2024-03-31,130.22,130.77,127.445,127.92,1762975.0,128.1226,30346
PLD,2024-04-01,126.88,127.15,124.84,125.58,3187442.0,125.578,45106
PLD,2024-04-02,125.07,126.66,124.62,126.09,3585007.0,126.1201,41944
PLD,2024-04-03,128.24,128.708,124.3244,124.69,4335834.0,125.4503,43644
PLD,2024-04-04,124.03,124.92,123.25,124.74,5099653.0,124.3448,50113
PLTR,2024-04-02,22.44,23.01,22.38,22.7,30357412.0,22.7471,143068
PLTR,2024-04-03,23.82,24.1,22.4,22.48,64995295.0,23.1265,264135
PLTR,2024-04-04,22.42,23.32,22.3065,22.96,38716824.0,22.9504,173942
PM,2024-03-31,91.4,92.45,91.23,91.44,6476723.0,91.819,45663
PM,2024-04-01,91.43,92.29,91.4,91.82,4861641.0,91.7484,51059
PM,2024-04-02,91.84,92.05,90.94,91.0,4823865.0,91.2136,50505
PM,2024-04-03,91.59,91.59,90.005,90.1,5469111.0,90.5741,50068
PM,2024-04-04,90.04,90.21,88.96,89.48,5119703.0,89.5356,53344
PRCT,2024-03-31,49.54,49.855,46.765,47.0,629964.0,47.3675,9753
PRCT,2024-04-01,46.22,47.27,45.64,46.56,338044.0,46.4686,7004
PRCT,2024-04-02,46.47,47.65,46.13,46.55,428144.0,46.6581,7656
PRCT,2024-04-03,47.21,47.21,45.56,45.73,278524.0,46.1632,6302
PRCT,2024-04-04,45.97,48.53,45.68,47.04,601177.0,47.4683,9583
PWR,2024-03-31,259.86,260.37,257.03,259.26,810032.0,258.8282,20030
PWR,2024-04-01,256.93,256.93,252.69,256.1,917031.0,255.2904,25468
PWR,2024-04-02,255.28,263.11,255.28,262.29,862279.0,261.5382,22082
PWR,2024-04-03,264.95,265.82,256.88,258.29,969143.0,259.8903,24425
PWR,2024-04-04,259.49,265.0,259.49,263.2,652214.0,263.0448,20300
QCOM,2024-03-31,168.27,172.8,168.21,171.72,6679060.0,171.563,99230
QCOM,2024-04-01,170.47,171.4,169.28,171.04,7436314.0,170.5486,90562
QCOM,2024-04-02,170.0,173.96,169.33,173.91,6921555.0,173.1706,106588
QCOM,2024-04-03,175.0,175.95,169.41,169.76,8805689.0,172.1046,122707
QCOM,2024-04-04,170.18,172.24,169.71,171.53,5863321.0,171.18,92216
RACE,2024-04-02,413.15,421.2,410.88,419.51,303077.0,417.9495,11600
RACE,2024-04-03,419.44,423.34,413.59,414.03,424129.0,419.2966,13266
RACE,2024-04-04,415.65,421.39,414.78,418.86,186699.0,418.4691,7772
REGN,2024-03-31,964.73,970.2,954.09,969.31,360696.0,965.0068,15536
REGN,2024-04-01,961.44,961.44,951.02,954.68,438124.0,955.3517,17181
REGN,2024-04-02,955.0,961.68,950.43,950.95,413251.0,954.4473,15869
REGN,2024-04-03,962.2,962.2,935.36,937.02,410837.0,943.8964,17397
REGN,2024-04-04,939.31,949.83,934.87,942.7,363545.0,943.6714,16121
RIO,2024-03-31,64.33,64.68,64.08,64.18,2363575.0,64.2571,29834
RIO,2024-04-01,65.0,65.34,64.61,65.09,3300435.0,64.9398,38712
RIO,2024-04-02,64.46,64.8,63.72,64.6,5273669.0,64.3453,56604
RIO,2024-04-03,65.26,65.26,63.29,63.3,3151945.0,64.2455,39859
RIO,2024-04-04,62.92,63.11,62.615,63.0,3896851.0,62.9464,37384
RTX,2024-03-31,97.46,98.165,97.14,97.76,9504452.0,97.7199,60909
RTX,2024-04-01,97.76,98.7,97.5776,98.55,6759573.0,98.3886,73301
RTX,2024-04-02,97.27,98.06,97.03,97.55,14050302.0,97.5584,79570
RTX,2024-04-03,98.28,99.335,97.9,99.31,13373158.0,99.0036,83309
RTX,2024-04-04,99.45,101.75,99.45,101.69,10216540.0,101.0276,96804
RY,2024-03-31,100.88,101.0,99.83,100.3,566291.0,100.2631,5905
RY,2024-04-01,99.9,100.0,99.24,99.61,1757129.0,99.599,9000
RY,2024-04-02,99.49,100.72,99.36,100.26,1741516.0,100.298,9388
RY,2024-04-03,101.11,102.32,100.51,100.98,2542805.0,101.0844,12152
RY,2024-04-04,101.0,102.54,100.7,102.34,784681.0,102.018,12390
SAP,2024-03-31,196.37,197.02,195.375,196.03,554245.0,195.9569,12872
SAP,2024-04-01,192.33,192.55,190.33,192.12,644920.0,191.4393,16824
SAP,2024-04-02,190.96,193.58,190.87,193.24,870007.0,192.8882,21226
SAP,2024-04-03,193.22,194.02,191.03,191.03,1249411.0,192.2215,22578
SAP,2024-04-04,191.41,193.23,190.95,191.82,639292.0,192.1768,15237
SBUX,2024-03-31,91.82,92.07,91.02,91.53,4990156.0,91.4251,101916
SBUX,2024-04-01,91.11,91.24,89.23,89.3,8276754.0,89.6966,128319
SBUX,2024-04-02,89.6,89.84,88.65,88.7,6316375.0,89.158,107797
SBUX,2024-04-03,89.13,89.34,87.61,87.62,8057591.0,88.3298,115272
SBUX,2024-04-04,87.9,87.93,86.83,86.85,7161442.0,87.1715,121986
SCHW,2024-03-31,72.29,72.63,71.85,72.37,4070802.0,72.258,48705
SCHW,2024-04-01,72.0,72.16,70.97,71.46,5373777.0,71.4061,56451
SCHW,2024-04-02,71.43,72.24,71.28,71.42,5296040.0,71.5846,52465
SCHW,2024-04-03,72.23,72.97,71.08,71.35,7855327.0,71.9635,73611
SCHW,2024-04-04,71.48,72.125,71.21,71.89,4255194.0,71.7602,50930
SHEL,2024-03-31,67.04,68.01,66.591,67.92,3104385.0,67.6136,32368
SHEL,2024-04-01,68.63,69.78,68.535,69.76,8048802.0,69.1986,53855
SHEL,2024-04-02,69.44,70.12,69.27,70.09,6214206.0,69.8399,46229
SHEL,2024-04-03,70.49,70.67,69.99,70.25,5377096.0,70.3683,49988
SHEL,2024-04-04,70.49,71.41,69.84,71.29,4968577.0,70.8841,50362
SHOP,2024-04-02,78.28,79.29,75.13,75.64,9874103.0,77.0122,87534
SHOP,2024-04-03,75.61,77.07,74.56,74.81,8520237.0,75.7534,84150
SHOP,2024-04-04,74.6,75.9916,73.69,75.28,6588203.0,75.2323,59776
SMRT,2024-04-02,2.59,2.645,2.55,2.6,3143493.0,2.6025,11046
SMRT,2024-04-03,2.65,2.69,2.56,2.56,1549813.0,2.6045,6683
SMRT,2024-04-04,2.56,2.6,2.5317,2.56,1124772.0,2.5681,7119
SNOW,2024-04-02,155.15,155.3,152.53,153.02,6147013.0,153.5915,98884
SNOW,2024-04-03,153.11,156.0,150.62,151.34,6249543.0,153.1731,85302
SNOW,2024-04-04,152.48,155.55,152.17,153.86,5120008.0,153.92,65888
SNY,2024-03-31,49.07,49.07,48.01,48.29,1297716.0,48.3072,16208
SNY,2024-04-01,48.21,48.22,47.68,47.7,1305784.0,47.8563,15433
SNY,2024-04-02,48.0,48.25,47.78,47.96,1362631.0,47.9895,15867
SNY,2024-04-03,48.67,48.67,47.795,47.8,1757527.0,48.2758,20050
SNY,2024-04-04,46.94,47.375,46.89,47.25,1289898.0,47.1804,16697
SO,2024-04-02,71.44,71.71,70.8,70.98,3798424.0,71.0745,35486
SO,2024-04-03,70.98,71.37,69.66,70.05,6240921.0,70.2214,58399
SO,2024-04-04,69.55,70.16,69.1583,69.91,5302559.0,69.7969,44820
SONY,2024-03-31,86.0,86.34,85.79,86.17,398028.0,86.0255,12999
SONY,2024-04-01,85.5,85.5,84.67,85.33,540979.0,85.0732,15025
SONY,2024-04-02,85.43,86.19,85.4066,85.77,940001.0,85.8654,17178
SONY,2024-04-03,86.09,86.1,84.52,84.55,607748.0,85.2097,15795
SONY,2024-04-04,84.5,85.2,84.29,84.82,411298.0,84.8761,10280
SPGI,2024-03-31,429.09,431.16,426.86,427.09,1682336.0,427.93,36938
SPGI,2024-04-01,426.58,427.2,422.6806,426.11,1409100.0,424.9648,36759
SPGI,2024-04-02,424.93,426.95,424.215,426.46,1027052.0,425.9813,28043
SPGI,2024-04-03,429.12,437.39,427.22,428.42,1588409.0,431.4794,42443
SPGI,2024-04-04,428.33,432.11,424.025,431.59,1158022.0,429.8163,32611
SPOT,2024-04-02,285.04,293.0,279.0,291.77,4623249.0,287.1229,71078
SPOT,2024-04-03,293.0,304.0,292.75,295.96,3554016.0,298.5411,62338
SPOT,2024-04-04,298.68,313.068,298.68,310.31,2988374.0,309.5677,59146
SUI,2024-03-31,128.28,128.4,124.98,125.44,583354.0,125.6495,13132
SUI,2024-04-01,123.89,125.31,122.88,123.3,806396.0,123.4892,13076
SUI,2024-04-02,122.82,124.0,121.82,122.8,543853.0,123.0674,10564
SUI,2024-04-03,123.81,124.94,122.27,122.91,484889.0,123.3491,9968
SUI,2024-04-04,122.25,123.7,122.03,122.93,412557.0,122.7174,8678
SYK,2024-03-31,357.03,357.15,353.39,354.67,760827.0,354.8057,21068
SYK,2024-04-01,352.29,353.85,348.45,349.38,997013.0,349.8873,27609
SYK,2024-04-02,350.86,354.88,350.22,351.0,905918.0,351.9624,25579
SYK,2024-04-03,354.23,354.59,346.8301,347.38,888870.0,349.1872,24796
SYK,2024-04-04,348.48,351.67,348.19,351.02,686625.0,350.4244,20693
T,2024-03-31,17.19,17.535,17.15,17.5,31980058.0,17.377,122851
T,2024-04-01,17.48,17.695,17.48,17.52,40169511.0,17.5505,102009
T,2024-04-02,17.59,17.71,17.49,17.61,38155914.0,17.5641,107304
T,2024-04-03,17.62,17.88,17.56,17.57,31850269.0,17.6801,103323
T,2024-04-04,17.52,17.54,17.28,17.42,37768986.0,17.4375,102182
TCOM,2024-03-31,44.73,47.64,44.71,46.96,5131681.0,46.8635,60423
TCOM,2024-04-01,47.66,49.215,47.66,48.91,6997049.0,48.7422,65737
TCOM,2024-04-02,48.52,49.62,48.27,49.38,4339032.0,49.2459,47584
TCOM,2024-04-03,49.48,49.72,47.843,47.99,3160581.0,48.4902,40583
TCOM,2024-04-04,48.47,48.47,47.65,48.14,2136548.0,47.9437,28705
TD,2024-03-31,60.36,60.47,59.87,60.24,1911409.0,60.1333,16234
TD,2024-04-01,60.08,60.16,59.19,59.38,1906775.0,59.5164,16039
TD,2024-04-02,59.34,60.15,59.29,59.61,1791760.0,59.7782,18331
TD,2024-04-03,60.14,60.55,59.58,59.82,5610245.0,60.0627,16250
TD,2024-04-04,59.66,59.67,58.88,59.32,4395712.0,59.1368,17428
TEAM,2024-04-02,194.79,197.55,194.685,195.24,1222526.0,195.9639,25425
TEAM,2024-04-03,197.52,199.22,192.29,192.32,1282077.0,195.516,24823
TEAM,2024-04-04,191.31,199.105,191.31,196.62,1185247.0,196.4129,25292
TJX,2024-03-31,101.05,101.16,99.36,99.7,3731319.0,99.8928,52899
TJX,2024-04-01,99.37,99.52,98.59,99.47,4350074.0,99.2513,51377
TJX,2024-04-02,99.41,99.71,97.15,97.28,5036200.0,97.8501,57508
TJX,2024-04-03,97.86,98.2544,95.575,95.75,5660753.0,96.2457,61993
TJX,2024-04-04,96.16,97.28,95.925,96.81,5866238.0,96.8174,59562
TM,2024-03-31,242.85,242.86,240.22,242.15,527985.0,241.9476,17978
TM,2024-04-01,239.0,240.2377,237.96,239.89,296550.0,239.636,13546
TM,2024-04-02,239.5,242.45,239.5,241.78,307482.0,241.6187,11152
TM,2024-04-03,243.2,243.6655,239.02,239.16,196284.0,241.5616,9359
TM,2024-04-04,239.0,241.83,238.58,240.74,191129.0,240.7033,8989
TMO,2024-03-31,581.05,581.53,572.84,577.45,837591.0,576.7771,27860
TMO,2024-04-01,570.75,572.39,565.78,571.56,1381269.0,570.8224,35523
TMO,2024-04-02,571.23,578.25,569.19,576.0,1151569.0,575.7546,31962
TMO,2024-04-03,580.41,582.0,568.57,570.61,1231899.0,574.142,29130
TMO,2024-04-04,570.22,583.84,569.06,579.46,1181253.0,580.0874,33242
TMUS,2024-03-31,163.22,163.295,161.6,162.67,3256792.0,162.4289,53028
TMUS,2024-04-01,161.92,162.38,161.19,162.08,4125053.0,161.8399,54122
TMUS,2024-04-02,161.9,163.405,161.53,163.26,3245851.0,162.685,51736
TMUS,2024-04-03,163.88,164.516,161.42,161.61,3331610.0,162.3904,48608
TMUS,2024-04-04,161.38,162.3201,160.3,161.11,3180581.0,161.3548,53813
TSLA,2024-03-31,176.17,176.75,170.21,175.22,81562127.0,173.203,1050223
TSLA,2024-04-01,164.75,167.69,163.43,166.63,116639094.0,165.7981,1474890
TSLA,2024-04-02,164.02,168.82,163.28,168.38,82890791.0,166.8987,955106
TSLA,2024-04-03,170.07,177.19,168.01,171.11,123127860.0,172.8346,1243816
TSLA,2024-04-04,169.08,170.86,160.51,164.9,142987603.0,166.433,1549577
TSM,2024-03-31,137.29,142.96,137.05,141.49,14222662.0,141.1286,188545
TSM,2024-04-01,140.38,141.04,139.35,140.22,9869172.0,140.3008,147920
TSM,2024-04-02,138.58,142.93,138.39,142.0,9707518.0,141.3139,148236
TSM,2024-04-03,144.0,146.75,139.43,139.66,15614510.0,142.8791,190221
TSM,2024-04-04,140.0,142.0,138.92,141.36,8263641.0,140.7309,126347
TTE,2024-03-31,69.28,69.81,68.65,69.74,943377.0,69.5184,11593
TTE,2024-04-01,70.74,71.7,70.46,71.7,3379227.0,70.9395,17301
TTE,2024-04-02,71.79,72.34,71.54,72.2,1091784.0,72.0563,13456
TTE,2024-04-03,72.86,72.97,72.41,72.56,1098675.0,72.7368,15104
TTE,2024-04-04,72.64,72.91,72.17,72.87,950619.0,72.6367,14553
TXN,2024-03-31,174.12,175.91,172.855,173.17,2303229.0,173.5934,51633
TXN,2024-04-01,172.35,172.35,169.601,170.36,3304454.0,170.5342,61408
TXN,2024-04-02,169.58,170.89,167.89,170.34,3295848.0,170.076,60251
TXN,2024-04-03,171.77,173.0,168.1,168.53,7491331.0,170.5767,84260
TXN,2024-04-04,168.57,169.25,167.14,167.5,5012314.0,167.86,83945
UBER,2024-03-31,77.0,77.78,76.0,76.4,12201773.0,76.5659,110420
UBER,2024-04-01,75.66,77.33,74.97,76.98,15838768.0,76.6597,135822
UBER,2024-04-02,76.84,78.85,76.54,76.81,19883084.0,77.6982,172702
UBER,2024-04-03,77.24,77.67,74.48,74.92,17191332.0,76.1262,140767
UBER,2024-04-04,75.34,78.395,74.92,77.16,21563626.0,77.347,176268
UBS,2024-03-31,30.79,30.82,30.405,30.48,1691364.0,30.5417,15815
UBS,2024-04-01,30.45,30.64,30.355,30.5,2189817.0,30.5125,14498
UBS,2024-04-02,30.57,31.17,30.54,31.13,2160443.0,30.9887,15786
UBS,2024-04-03,31.42,31.69,30.995,31.05,2494612.0,31.3299,17696
UBS,2024-04-04,30.9,31.42,30.89,31.27,2397594.0,31.2054,19300
UL,2024-03-31,49.98,50.12,49.59,49.85,1200970.0,49.7891,12961
UL,2024-04-01,49.47,49.54,49.295,49.35,2660507.0,49.3989,18219
UL,2024-04-02,49.32,49.34,48.87,48.9,2054956.0,48.9861,21117
UL,2024-04-03,49.14,49.205,48.65,48.72,2085179.0,48.9303,21260
UL,2024-04-04,48.48,48.5,48.245,48.44,2242539.0,48.3868,19833
UNH,2024-03-31,494.47,495.78,488.7,489.7,2928707.0,488.3485,72062
UNH,2024-04-01,459.6,463.68,449.6,458.14,11864768.0,456.3981,231714
UNH,2024-04-02,462.0,462.85,455.55,459.74,4460400.0,459.9556,101334
UNH,2024-04-03,460.82,461.72,451.92,455.38,5182046.0,457.1188,110695
UNH,2024-04-04,450.685,457.75,450.01,455.74,5747375.0,455.4188,121755
UNP,2024-03-31,245.5,245.95,242.63,243.3,2493861.0,243.3335,43693
UNP,2024-04-01,242.27,243.88,240.8701,242.53,2019453.0,242.4737,35555
UNP,2024-04-02,242.87,245.0,240.8,241.55,2097225.0,242.2227,39026
UNP,2024-04-03,243.27,244.9338,239.755,240.69,2062525.0,241.9171,36605
UNP,2024-04-04,241.57,242.81,240.72,242.01,1503722.0,241.8767,33242
UPS,2024-03-31,149.14,149.97,146.315,147.62,5421924.0,147.5707,83933
UPS,2024-04-01,147.66,151.0,147.43,149.15,4935004.0,149.336,69359
UPS,2024-04-02,150.79,152.36,149.2,152.27,4314189.0,151.4861,64673
UPS,2024-04-03,153.3,154.29,149.525,150.0,3689090.0,151.7962,65058
UPS,2024-04-04,149.69,151.71,148.18,151.36,3374041.0,150.4799,57487
USB,2024-04-02,43.23,43.77,43.01,43.11,5866409.0,43.291,54181
USB,2024-04-03,43.57,44.03,42.725,42.92,6491396.0,43.3175,64863
USB,2024-04-04,42.75,43.295,42.66,43.03,4580870.0,43.0202,52137
V,2024-03-31,280.36,280.89,276.79,278.28,5083986.0,278.1083,82200
V,2024-04-01,278.0,279.33,276.98,278.44,6912306.0,278.3492,93025
V,2024-04-02,280.48,280.48,276.56,276.96,4536847.0,277.5455,72833
V,2024-04-03,278.36,279.085,273.56,274.0,4018551.0,275.9863,81423
V,2024-04-04,276.1,277.957,275.03,277.14,4392050.0,276.8549,79353
VEEV,2024-03-31,231.13,232.045,229.24,230.39,542818.0,230.2694,13359
VEEV,2024-04-01,213.12,219.23,212.3,216.41,1976094.0,216.8877,34572
VEEV,2024-04-02,216.64,219.205,216.48,217.13,1155814.0,217.6971,23867
VEEV,2024-04-03,218.72,219.5,214.62,214.74,911199.0,216.9392,19880
VEEV,2024-04-04,214.68,217.478,214.16,214.73,890856.0,215.5344,19499
VRTX,2024-03-31,420.43,421.45,414.74,420.48,767752.0,418.6605,24733
VRTX,2024-04-01,419.0,420.87,406.73,409.42,974829.0,409.9408,29197
VRTX,2024-04-02,409.45,414.955,408.2461,408.81,728985.0,410.3061,22011
VRTX,2024-04-03,412.64,412.64,403.15,404.01,957469.0,406.8572,27078
VRTX,2024-04-04,404.29,409.93,400.83,406.67,695728.0,406.7891,23250
VZ,2024-03-31,41.99,42.34,41.525,42.28,15031569.0,42.0456,94183
VZ,2024-04-01,42.3,42.675,42.26,42.54,17260824.0,42.4542,102843
VZ,2024-04-02,42.58,42.9,42.53,42.84,18211835.0,42.7496,94901
VZ,2024-04-03,42.99,43.42,42.44,42.45,16461398.0,42.8067,102649
VZ,2024-04-04,42.25,42.435,41.61,42.12,14338679.0,42.1101,96088
WELL,2024-04-02,91.2,91.87,90.655,91.27,1974786.0,91.3103,23415
WELL,2024-04-03,92.12,92.44,90.11,90.44,1787420.0,90.8524,23147
WELL,2024-04-04,90.44,92.02,90.44,91.76,1728129.0,91.5454,22822
WFC,2024-03-31,57.88,57.88,57.26,57.61,11039467.0,57.595,89971
WFC,2024-04-01,57.36,58.0,57.19,57.35,14632878.0,57.4785,108255
WFC,2024-04-02,57.2,57.96,56.85,57.13,13226477.0,57.2882,110122
WFC,2024-04-03,57.73,58.0,56.54,56.68,12361915.0,57.2436,106603
WFC,2024-04-04,56.63,57.62,56.57,57.4,11000468.0,57.2396,94010
WMT,2024-03-31,60.31,60.76,59.93,60.0,13837599.0,60.2007,118439
WMT,2024-04-01,59.9,60.1,58.88,59.16,19510121.0,59.1938,141407
WMT,2024-04-02,59.38,59.5,58.94,59.43,14615103.0,59.2676,110362
WMT,2024-04-03,59.54,59.81,59.29,59.5,14436126.0,59.5292,117293
WMT,2024-04-04,59.55,60.04,59.49,59.85,10328109.0,59.7924,92341
XOM,2024-03-31,116.41,117.24,115.38,116.99,13816996.0,116.7269,132833
XOM,2024-04-01,117.92,119.6,117.33,119.28,19889143.0,118.8293,188443
XOM,2024-04-02,119.48,119.7479,118.73,119.3,16504307.0,119.3103,145586
XOM,2024-04-03,119.05,119.88,118.64,119.72,18467362.0,119.4563,161782
XOM,2024-04-04,119.98,122.15,119.64,121.37,21720591.0,121.0538,196956
