ticker,date,close
ABNB,2023-05-29 00:00:00,107.19
ABNB,2023-05-30 00:00:00,109.77
ABNB,2023-05-31 00:00:00,112.16
ABNB,2023-06-01 00:00:00,118.06
ABNB,2023-06-04 00:00:00,115.69
ABNB,2023-06-05 00:00:00,117.3
ABNB,2023-06-06 00:00:00,116.55
ABNB,2023-06-07 00:00:00,115.5
ABNB,2023-06-08 00:00:00,117.86
ABNB,2023-06-11 00:00:00,124.59
ABNB,2023-06-12 00:00:00,124.9
ABNB,2023-06-13 00:00:00,125.14
ABNB,2023-06-14 00:00:00,127.85
ABNB,2023-06-15 00:00:00,128.68
ABNB,2023-06-19 00:00:00,126.45
ABNB,2023-06-20 00:00:00,127.46
ABNB,2023-06-21 00:00:00,127.96
ABNB,2023-06-22 00:00:00,124.73
ABNB,2023-06-25 00:00:00,123.13
ABNB,2023-06-26 00:00:00,127.89
ABNB,2023-06-27 00:00:00,127.63
ABNB,2023-06-28 00:00:00,125.1
ABNB,2023-06-29 00:00:00,128.16
ABNB,2023-07-02 00:00:00,132.35
ABNB,2023-07-04 00:00:00,131.69
ABNB,2023-07-05 00:00:00,128.16
ABNB,2023-07-06 00:00:00,130.32
ABNB,2023-07-09 00:00:00,131.71
ABNB,2023-07-10 00:00:00,137.54
ABNB,2023-07-11 00:00:00,137.02
ABNB,2023-07-12 00:00:00,140.09
ABNB,2023-07-13 00:00:00,143.34
ABNB,2023-07-16 00:00:00,145.36
ABNB,2023-07-17 00:00:00,146.53
ABNB,2023-07-18 00:00:00,145.535
ABNB,2023-07-19 00:00:00,145.28
ABNB,2023-07-20 00:00:00,148.77
ABNB,2023-07-23 00:00:00,147.62
ABNB,2023-07-24 00:00:00,148.65
ABNB,2023-07-25 00:00:00,150.17
ABNB,2023-07-26 00:00:00,148.5
ABNB,2023-07-27 00:00:00,153.33
ABNB,2023-07-30 00:00:00,152.19
ABNB,2023-07-31 00:00:00,148.91
ABNB,2023-08-01 00:00:00,144.56
ABNB,2023-08-02 00:00:00,140.88
ABNB,2023-08-03 00:00:00,140.17
ABNB,2023-08-06 00:00:00,143.2
ABNB,2023-08-07 00:00:00,139.55
ABNB,2023-08-08 00:00:00,137.87
ABNB,2023-08-09 00:00:00,135.97
ABNB,2023-08-10 00:00:00,133.68
ABNB,2023-08-13 00:00:00,133.24
ABNB,2023-08-14 00:00:00,129.85
ABNB,2023-08-15 00:00:00,128.83
ABNB,2023-08-16 00:00:00,127.99
ABNB,2023-08-17 00:00:00,125.06
ABNB,2023-08-20 00:00:00,124.0
ABNB,2023-08-21 00:00:00,127.08
ABNB,2023-08-22 00:00:00,128.13
ABNB,2023-08-23 00:00:00,124.72
ABNB,2023-08-24 00:00:00,125.79
ABNB,2023-08-27 00:00:00,126.155
ABNB,2023-08-28 00:00:00,132.25
ABNB,2023-08-29 00:00:00,130.61
ABNB,2023-08-30 00:00:00,131.55
ABNB,2023-08-31 00:00:00,132.69
ABNB,2023-09-04 00:00:00,142.29
ABNB,2023-09-05 00:00:00,141.77
ABNB,2023-09-06 00:00:00,143.27
ABNB,2023-09-07 00:00:00,145.82
ABNB,2023-09-10 00:00:00,147.33
ABNB,2023-09-11 00:00:00,147.5
ABNB,2023-09-12 00:00:00,144.715
ABNB,2023-09-13 00:00:00,144.12
ABNB,2023-09-14 00:00:00,142.75
ABNB,2023-09-17 00:00:00,142.55
ABNB,2023-09-18 00:00:00,141.85
ABNB,2023-09-19 00:00:00,138.01
ABNB,2023-09-20 00:00:00,132.75
ABNB,2023-09-21 00:00:00,132.2
ABNB,2023-09-24 00:00:00,134.14
ABNB,2023-09-25 00:00:00,132.28
ABNB,2023-09-26 00:00:00,134.03
ABNB,2023-09-27 00:00:00,136.47
ABNB,2023-09-28 00:00:00,137.21
ABNB,2023-10-01 00:00:00,136.56
ABNB,2023-10-02 00:00:00,127.73
ABNB,2023-10-03 00:00:00,127.41
ABNB,2023-10-04 00:00:00,124.99
ABNB,2023-10-05 00:00:00,126.36
ABNB,2023-10-08 00:00:00,127.77
ABNB,2023-10-09 00:00:00,131.59
ABNB,2023-10-10 00:00:00,130.0
ABNB,2023-10-11 00:00:00,125.97
ABNB,2023-10-12 00:00:00,124.08
ABNB,2023-10-15 00:00:00,125.19
ABNB,2023-10-16 00:00:00,125.71
ABNB,2023-10-17 00:00:00,122.17
ABNB,2023-10-18 00:00:00,119.97
ABNB,2023-10-19 00:00:00,116.49
ABNB,2023-10-22 00:00:00,120.39
ABNB,2023-10-23 00:00:00,122.01
ABNB,2023-10-24 00:00:00,118.5
ABNB,2023-10-25 00:00:00,115.47
ABNB,2023-10-26 00:00:00,114.09
ABNB,2023-10-29 00:00:00,116.95
ABNB,2023-10-30 00:00:00,118.29
ABNB,2023-10-31 00:00:00,119.47
ABNB,2023-11-01 00:00:00,115.5
ABNB,2023-11-02 00:00:00,122.64
ABNB,2023-11-05 00:00:00,118.17
ABNB,2023-11-06 00:00:00,121.08
ABNB,2023-11-07 00:00:00,117.66
ABNB,2023-11-08 00:00:00,115.52
ABNB,2023-11-09 00:00:00,118.15
ABNB,2023-11-12 00:00:00,119.15
ABNB,2023-11-13 00:00:00,126.68
ABNB,2023-11-14 00:00:00,128.35
ABNB,2023-11-15 00:00:00,126.28
ABNB,2023-11-16 00:00:00,127.15
ABNB,2023-11-19 00:00:00,129.7
ABNB,2023-11-20 00:00:00,126.82
ABNB,2023-11-21 00:00:00,129.04
ABNB,2023-11-23 00:00:00,128.37
ABNB,2023-11-26 00:00:00,129.0
ABNB,2023-11-27 00:00:00,127.56
ABNB,2023-11-28 00:00:00,126.48
ABNB,2023-11-29 00:00:00,126.34
ABNB,2023-11-30 00:00:00,135.02
ABNB,2023-12-03 00:00:00,133.7
ABNB,2023-12-04 00:00:00,133.71
ABNB,2023-12-05 00:00:00,135.31
ABNB,2023-12-06 00:00:00,139.84
ABNB,2023-12-07 00:00:00,140.68
ABNB,2023-12-10 00:00:00,142.91
ABNB,2023-12-11 00:00:00,140.55
ABNB,2023-12-12 00:00:00,144.51
ABNB,2023-12-13 00:00:00,147.26
ABNB,2023-12-14 00:00:00,146.6
ABNB,2023-12-17 00:00:00,147.5
ABNB,2023-12-18 00:00:00,146.91
ABNB,2023-12-19 00:00:00,141.07
ABNB,2023-12-20 00:00:00,142.09
ABNB,2023-12-21 00:00:00,140.8
ABNB,2023-12-25 00:00:00,138.72
ABNB,2023-12-26 00:00:00,136.55
ABNB,2023-12-27 00:00:00,137.0
ABNB,2023-12-28 00:00:00,136.14
ABNB,2024-01-01 00:00:00,134.48
ABNB,2024-01-02 00:00:00,133.42
ABNB,2024-01-03 00:00:00,133.72
ABNB,2024-01-04 00:00:00,135.98
ABNB,2024-01-07 00:00:00,140.08
ABNB,2024-01-08 00:00:00,139.53
ABNB,2024-01-09 00:00:00,139.76
ABNB,2024-01-10 00:00:00,139.45
